appid,game_title,tags,tag_count
207170,Legend of Grimrock,"Dungeon Crawler, RPG, Grid-Based Movement, Indie, Fantasy, Old School, Adventure, Party-Based RPG, Singleplayer, First-Person, Puzzle, Real-Time, Atmospheric, Moddable, Retro, Difficult, Character Customization, Action, Tactical, Level Editor",20
207350,Ys Origin,"RPG, JRPG, Great Soundtrack, Action, Anime, Action RPG, Adventure, Difficult, Hack and Slash, Dungeon Crawler, Fantasy, Singleplayer, Female Protagonist, Story Rich, Classic, Remake, 3D Vision, 2D",18
207490,Rayman® Origins,"Platformer, 2D, Local Co-Op, Adventure, Action, Cartoony, Great Soundtrack, Colorful, Funny, Singleplayer, Co-op, Local Multiplayer, Controller, 4 Player Local, Comedy, Family Friendly, Multiplayer, Side Scroller, Difficult, Fantasy",20
207690,Botanicula,"Casual, Funny, Point & Click, Exploration, Cute, Story Rich, Colorful, Nature, Stylized, Family Friendly, Surreal, Relaxing, Puzzle, 2D, Hand-drawn, Cartoony, Atmospheric, Comedy, Singleplayer, Adventure",20
208400,Avernum: Escape From the Pit,"RPG, Indie, Isometric, Party-Based RPG, 2D, Turn-Based, Fantasy, Singleplayer, Strategy, Old School, Turn-Based Combat, CRPG, Grid-Based Movement, Remake, Story Rich, Open World, Adventure, Exploration, Retro, Female Protagonist",20
208575,Dishonored - The Knife of Dunwall,"Action, Adventure, Stealth, Steampunk, Immersive Sim, First-Person, Singleplayer, Assassin, Atmospheric",9
208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,"RPG, Story Rich, Sci-fi, Singleplayer, Classic, Choices Matter, Real-Time with Pause, Party-Based RPG, Adventure, Character Customization, Moddable, Multiple Endings, Third Person, Space, Atmospheric, Female Protagonist, Action, Turn-Based Combat, Turn-Based, Great Soundtrack",20
208750,Apotheon,"Mythology, Action, Metroidvania, Adventure, 2D, Platformer, Indie, RPG, Side Scroller, Historical, Singleplayer, Stylized, Atmospheric, Great Soundtrack, Difficult, Hack and Slash, Souls-like, Multiplayer, Nudity",19
209000,Batman™: Arkham Origins,"Action, Open World, Superhero, Adventure, Stealth, Third Person, Singleplayer, Multiplayer, Fighting, Beat 'em up, Comic Book, Detective, Story Rich, Atmospheric, Action-Adventure, Controller, 3D Vision, Sandbox, Third-Person Shooter, RPG",20
209080,Guns of Icarus Online,"Steampunk, Team-Based, Multiplayer, Co-op, Action, Tactical, Indie, Competitive, Simulation, Adventure, Flight, FPS, Online Co-Op, PvP, Strategy, First-Person, Shooter, Class-Based, Kickstarter, Massively Multiplayer",20
209190,Stealth Bastard Deluxe,"Stealth, Platformer, Indie, Puzzle, Action, 2D, Singleplayer, GameMaker, Difficult, Fast-Paced, Great Soundtrack, Puzzle Platformer, Pixel Graphics, Level Editor, Gore",15
209370,Analogue: A Hate Story,"Visual Novel, Anime, Indie, Sci-fi, Story Rich, Interactive Fiction, LGBTQ+, Singleplayer, Hacking, Great Soundtrack, Multiple Endings, Female Protagonist, Dating Sim, Mystery, Romance, Adventure, 2D, Dark, Cute, Mature",20
210770,Sanctum 2,"Tower Defense, FPS, Co-op, Strategy, Action, Sci-fi, Indie, Online Co-Op, Multiplayer, First-Person, Shooter, Singleplayer, Survival, Aliens, Futuristic, Female Protagonist, Combat, Funny, Great Soundtrack, RPG",20
210906,Expansion - Crusader Kings II: The Republic,"Strategy, Medieval",2
210908,Expansion - Crusader Kings II: The Old Gods,"Strategy, Vikings, Grand Strategy, Historical, Medieval",5
246760,Legends of Eisenwald,"Tactical RPG, Turn-Based, Choices Matter, 3D, Strategy RPG, Choose Your Own Adventure, Multiple Endings, Story Rich, Medieval, Character Customization, Difficult, Third Person, Inventory Management, Level Editor, Tactical, RPG, Strategy, Turn-Based Strategy, Historical, Turn-Based Combat",20
247020,"Cook, Serve, Delicious!","Indie, Time Management, Typing, Difficult, 2D, Management, Cooking, Arcade, Strategy, Funny, Controller, Simulation, Family Friendly, Comedy, Co-op, Local Co-Op, Multiplayer, Local Multiplayer, Singleplayer, 4 Player Local",20
247080,Crypt of the NecroDancer,"Rhythm, Difficult, Female Protagonist, Roguelike, Great Soundtrack, Pixel Graphics, Dungeon Crawler, Indie, Music, Local Co-Op, RPG, 2D, Action, Roguelite, Procedural Generation, Singleplayer, Co-op, Fantasy, Adventure, Retro",20
247240,Volgarr the Viking,"Platformer, Difficult, Action, Indie, Retro, 2D, Adventure, Singleplayer, Arcade, Old School, Vikings, Pixel Graphics, Side Scroller, Fantasy, Gore, 2D Platformer, Metroidvania",17
247430,Hitman: Contracts,"Stealth, Action, Assassin, Singleplayer, Classic, Third Person, Atmospheric, Great Soundtrack, Dark, Shooter, Difficult, Puzzle, Crime, Third-Person Shooter, Sandbox, First-Person, Gore, Violent, Psychological Horror, Open World",20
248310,Freedom Planet,"Platformer, Great Soundtrack, Action, 2D, Indie, Female Protagonist, Pixel Graphics, Retro, Fast-Paced, Singleplayer, Adventure, Kickstarter, Difficult, Cute, Anime, Classic, Side Scroller, Story Rich, Aliens, Funny",20
248610,Door Kickers,"Tactical, Strategy, Top-Down, Simulation, Indie, Action, Singleplayer, Real-Time with Pause, 2D, Replay Value, Co-op, Real Time Tactics, RTS, Shooter, Top-Down Shooter, Moddable, Puzzle, Level Editor, Difficult, Multiplayer",20
248860,NEO Scavenger,"Survival, Post-apocalyptic, Roguelike, RPG, Turn-Based, Crafting, Procedural Generation, Perma Death, Indie, Strategy, Inventory Management, Difficult, Sandbox, Open World, Realistic, Singleplayer, Grid-Based Movement, Hex Grid, Turn-Based Strategy, Adventure",20
249050,Dungeon of the ENDLESS™,"Roguelike, Strategy, Tower Defense, Indie, 2D, Pixel Graphics, RPG, Dungeon Crawler, Sci-fi, Adventure, Perma Death, Procedural Generation, Co-op, Difficult, Resource Management, Survival, Roguelite, Replay Value, Great Soundtrack, Singleplayer",20
249130,LEGO® Marvel™ Super Heroes,"LEGO, Open World, Superhero, Local Co-Op, Adventure, Action, Family Friendly, Co-op, Multiplayer, Comedy, Funny, Singleplayer, Comic Book, Third Person, Split Screen, Local Multiplayer, Puzzle, Casual, Sandbox, Platformer",20
249190,Ancient Space,"Strategy, Space, RTS, Sci-fi, Singleplayer, Atmospheric, Realistic, Exploration, Adventure, Indie, Space Sim, Action, Building, Simulation, Real-Time, Inventory Management, Management, Destruction, Science, Relaxing",20
249590,Teslagrad,"Platformer, Puzzle, Indie, Metroidvania, 2D, Steampunk, Singleplayer, Puzzle Platformer, Action, Adventure, Difficult, Physics, Exploration, Side Scroller, Atmospheric, Retro, Great Soundtrack, Cute, Nonlinear, Dark Fantasy",20
250260,Jazzpunk: Director's Cut,"Comedy, Indie, Surreal, Adventure, Funny, Exploration, Short, First-Person, Cyberpunk, Singleplayer, Walking Simulator, Cold War, Casual, Stylized, Memes, Parody, Great Soundtrack, Simulation, Action, Story Rich",20
250320,The Wolf Among Us,"Adventure, Detective, Story Rich, Episodic, Noir, Choose Your Own Adventure, Point & Click, Mature, Choices Matter, Visual Novel, Singleplayer, Atmospheric, Comic Book, Mystery, Cinematic, Action, Dark, Well-Written, Fantasy, Casual",20
250380,Knock-knock,"Horror, Side Scroller, 2D Platformer, Puzzle, 2D, Adventure, Difficult, Strategy, Story Rich, Platformer, Surreal, Procedural Generation, Psychological Horror, Tactical, Hand-drawn, Atmospheric, Survival, Mystery, Singleplayer, Cartoony",20
250520,UnderRail,"RPG, Post-apocalyptic, Isometric, Turn-Based, CRPG, Turn-Based Combat, Indie, Singleplayer, Sci-fi, Open World, Atmospheric, Crafting, Old School, Cyberpunk, Difficult, Pixel Graphics, Adventure, Exploration, Sandbox, 2D",20
250760,Shovel Knight: Treasure Trove,"Platformer, Pixel Graphics, Retro, Indie, 2D, Great Soundtrack, Adventure, Action, Difficult, Singleplayer, Side Scroller, Kickstarter, Fantasy, Old School, Medieval, Funny, Arcade, Comedy, RPG, Local Co-Op",20
251060,Wargame: Red Dragon,"Strategy, RTS, Military, Realistic, Wargame, Cold War, Tactical, Multiplayer, Real Time Tactics, War, Simulation, Naval, Alternate History, Singleplayer, Real-Time, Action, Co-op, Difficult, Epic, Adventure",20
251290,The Legend of Heroes: Trails in the Sky SC,"JRPG, Story Rich, RPG, Great Soundtrack, Anime, Female Protagonist, Turn-Based Combat, Singleplayer, Turn-Based, Adventure, Classic, Fantasy, Romance, Action, Tactical RPG",15
251430,The Inner World,"Adventure, Point & Click, Puzzle, Indie, 2D, Story Rich, Retro, Great Soundtrack, Singleplayer, 1990's, Funny, Comedy, Classic, Fantasy",14
251570,7 Days to Die,"Survival, Zombies, Multiplayer, Open World, Open World Survival Craft, Base Building, Post-apocalyptic, Voxel, Online Co-Op, Building, Exploration, Sandbox, FPS, Simulation, Tower Defense, Character Customization, Action, Horror, Strategy, Procedural Generation",20
251730,Legend of Grimrock 2,"Dungeon Crawler, RPG, Grid-Based Movement, First-Person, Adventure, Fantasy, Puzzle, Party-Based RPG, Indie, Singleplayer, Atmospheric, Difficult, Old School, Level Editor, Exploration, Great Soundtrack, Moddable, Action, Retro, Turn-Based",20
251990,Long Live The Queen,"Visual Novel, Political Sim, Anime, Simulation, Female Protagonist, Indie, Difficult, Strategy, Singleplayer, Fantasy, RPG, Cute, Multiple Endings, Medieval, Choose Your Own Adventure, Choices Matter, Politics, Story Rich, Character Customization, 2D",20
252030,Valdis Story: Abyssal City,"Metroidvania, Action, Platformer, RPG, Indie, 2D, Difficult, Great Soundtrack, Singleplayer, Exploration, Fantasy, Action RPG, Side Scroller, Female Protagonist, Adventure, Kickstarter, Story Rich, Beat 'em up, Anime, GameMaker",20
252410,SteamWorld Dig,"Platformer, Mining, Metroidvania, Steampunk, Indie, Adventure, Western, 2D, Robots, Action, Singleplayer, Exploration, Short, Casual, Sci-fi, Side Scroller, Great Soundtrack, Controller, Sandbox, RPG",20
252710,The Last Express Gold Edition,"Adventure, Point & Click, Mystery, Real-Time, Classic, Story Rich, Historical, World War I, Singleplayer, Detective, Atmospheric, 1990's, Trains, Choices Matter, Cult Classic, Noir, Beautiful, Mouse only, Based On A Novel, Narration",20
253110,The Cat Lady,"Horror, Story Rich, Adventure, Female Protagonist, Indie, Psychological Horror, Point & Click, Dark, Atmospheric, Mature, Psychological, Singleplayer, Emotional, Drama, Exploration, Surreal, Cats, Detective, Puzzle, 2D",20
253230,A Hat in Time,"Cute, 3D Platformer, Collectathon, Funny, Indie, Great Soundtrack, Female Protagonist, Adventure, Platformer, Colorful, Exploration, Third Person, Singleplayer, Co-op, Open World, Moddable, Comedy, Family Friendly, Action, Kickstarter",20
253880,Earth 2150 Trilogy,"Strategy, RTS, Sci-fi, Classic, Space, Base Building",6
254460,Obscure,"Horror, Survival Horror, Local Co-Op, Action, Co-op, Adventure, Third Person, Classic, Atmospheric, Singleplayer, Survival, Gore, Great Soundtrack, Zombies, Multiplayer, Female Protagonist, Co-op Campaign, Cult Classic, Psychological Horror",19
254700,Resident Evil 4 (2005),"Inventory Management, Survival Horror, Action, Zombies, Horror, Third-Person Shooter, Singleplayer, Adventure, Classic, Third Person, Quick-Time Events, Atmospheric, Survival, Shooter, Gore, Replay Value, Great Soundtrack, Remake, Difficult, VR",20
254960,Silent Storm Gold Edition,"Turn-Based Tactics, Strategy, RPG, Turn-Based, World War II, Tactical, Tactical RPG, Turn-Based Strategy, Alternate History, Classic, Action, Singleplayer, Destruction, Sci-fi, Stealth, Isometric, Gore, Turn-Based Combat, Strategy RPG, Atmospheric",20
255710,Cities: Skylines,"City Builder, Simulation, Building, Management, Strategy, Sandbox, Singleplayer, Moddable, Economy, Resource Management, Mod, Realistic, Replay Value, Casual, Modern, Real-Time with Pause, Family Friendly, Great Soundtrack, Funny, Action",20
256290,Child of Light,"RPG, Fantasy, Great Soundtrack, Turn-Based, Female Protagonist, Platformer, Adventure, 2D, Atmospheric, Story Rich, Hand-drawn, Beautiful, Singleplayer, Cute, Side Scroller, Local Co-Op, Turn-Based Strategy, Indie, Casual, Action",20
257350,Baldur's Gate II: Enhanced Edition,"RPG, Dungeons & Dragons, Story Rich, CRPG, Fantasy, Party-Based RPG, Open World, Tabletop, Character Customization, Real-Time with Pause, Choices Matter, Multiplayer, Adventure, Magic, Online Co-Op, Isometric, Singleplayer, Atmospheric, Action-Adventure, Old School",20
257510,The Talos Principle,"Puzzle, Philosophical, First-Person, Sci-fi, Indie, Atmospheric, Story Rich, Singleplayer, Great Soundtrack, Robots, Exploration, Adventure, Multiple Endings, Difficult, Mystery, Post-apocalyptic, Action, Simulation, Science, Artificial Intelligence",20
257730,Infinity Wars: Animated Trading Card Game,"Turn-Based Tactics, PvP, Post-apocalyptic, Sci-fi, Turn-Based Combat, Card Battler, Trading Card Game, Competitive, Turn-Based, Board Game, Card Game, Turn-Based Strategy, Strategy, Dragons, Steampunk, Deckbuilding, Hand-drawn, Fantasy, Tactical, Zombies",20
257850,Hyper Light Drifter,"Pixel Graphics, Great Soundtrack, Atmospheric, Adventure, Indie, Difficult, Action, Hack and Slash, Singleplayer, Exploration, RPG, 2D, Colorful, Top-Down, Post-apocalyptic, Action RPG, Metroidvania, Souls-like, Fantasy, Sci-fi",20
258520,The Vanishing of Ethan Carter,"Mystery, Atmospheric, Detective, Exploration, Walking Simulator, First-Person, Adventure, Horror, Story Rich, Singleplayer, Supernatural, Puzzle, Indie, Lovecraftian, Open World, Great Soundtrack, Short, Psychological Horror, Beautiful, Point & Click",20
260190,Marc Eckō's Getting Up: Contents Under Pressure,"Action, Adventure, Parkour, Great Soundtrack, Classic, Third Person, Atmospheric, Stealth, Singleplayer, Story Rich, Beat 'em up, Platformer",12
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,"Atmospheric, Historical, World War I, Adventure, War, Story Rich, Drama, 2D, Puzzle, Great Soundtrack, Singleplayer, Emotional, Dog, Side Scroller, Platformer, Action, Education, Comic Book, Music, Indie",20
260570,Gray Matter,"Adventure, Point & Click, Female Protagonist, Casual, Mystery, Singleplayer, Story Rich, Great Soundtrack, Puzzle, Magic, Atmospheric, Escape Room, Third Person",13
260730,Desperados: Wanted Dead or Alive,"Strategy, Western, Tactical, Isometric, Action, Stealth, Real Time Tactics, Singleplayer, Classic, Atmospheric, Real-Time, RTS, Difficult",13
261470,Distant Worlds: Universe,"Strategy, 4X, Space, Sci-fi, Simulation, RTS, Grand Strategy, Singleplayer, Real-Time, Real-Time with Pause, Moddable, Sandbox, 2D, Indie, Adventure, Replay Value, Epic, Management",18
261550,Mount & Blade II: Bannerlord,"Medieval, Strategy, Open World, RPG, War, Sandbox, Multiplayer, Singleplayer, Action, Character Customization, Simulation, Moddable, Adventure, Horses, Realistic, Third Person, Historical, First-Person, Great Soundtrack, Early Access",20
261570,Ori and the Blind Forest,"Great Soundtrack, Atmospheric, Platformer, 2D, Adventure, Metroidvania, Story Rich, Fantasy, Cute, Singleplayer, Difficult, Action, Indie, Puzzle Platformer, Exploration, Puzzle, Side Scroller, Open World, Family Friendly, RPG",20
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,"Adventure, Point & Click, Mystery, Remake, Classic, Singleplayer, Story Rich, Horror, Detective, Supernatural, Puzzle, Atmospheric, Great Soundtrack, Cult Classic, 1990's, Psychological Horror, Investigation",17
262940,Broken Sword 5 - the Serpent's Curse,"1990's, Female Protagonist, Adventure, Cartoony, Point & Click, Investigation, Hand-drawn, Puzzle, Story Rich, Mystery, Conspiracy, Historical, Detective, Funny, Immersive, Indie, Singleplayer, Exploration, Drama, Cinematic",20
264710,Subnautica,"Open World Survival Craft, Survival, Horror, Sci-fi, Underwater, Open World, Exploration, Crafting, Base Building, Singleplayer, Adventure, First-Person, Multiplayer, Sandbox, Atmospheric, Aliens, Survival Horror, VR, Action, Indie",20
268870,Satellite Reign,"Cyberpunk, Strategy, Action, Sci-fi, Indie, Tactical, Real-Time, Stealth, Open World, Co-op, Isometric, Top-Down, Class-Based, Singleplayer, RPG, Kickstarter, RTS, Multiplayer, Atmospheric, Great Soundtrack",20
269650,Dex,"Cyberpunk, RPG, Female Protagonist, 2D, Action, Side Scroller, Metroidvania, Indie, Singleplayer, Adventure, Sci-fi, Platformer, Open World, Atmospheric, Story Rich, Stealth, Nudity, Pixel Graphics, Violent, Hand-drawn",20
270790,Etherlords II,"RPG, Card Game, Turn-Based, Strategy, Indie, Turn-Based Strategy, Fantasy, Turn-Based Tactics, Tactical, Adventure, Classic, Atmospheric, Singleplayer, Great Soundtrack, Magic, Trading Card Game",16
270880,American Truck Simulator,"Automobile Sim, Driving, Open World, Simulation, Transportation, America, Realistic, Moddable, Relaxing, Exploration, Economy, Management, Atmospheric, Immersive Sim, Multiplayer, Singleplayer, Adventure, Casual, Family Friendly, Level Editor",20
270910,Worms World Party Remastered,"Strategy, Action, Multiplayer, Funny, Indie, Turn-Based, Classic, Local Multiplayer, 2D, Family Friendly, Colorful, Cartoony, Remake, Singleplayer, Comedy, Turn-Based Strategy",16
271944,DARK SOULS™ II Crown of the Ivory King,"Action, RPG, Souls-like, Third Person, Difficult, Atmospheric, Multiplayer",7
272470,The Incredible Adventures of Van Helsing II,"RPG, Action, Adventure, Hack and Slash, Indie, Action RPG, Co-op, Steampunk, Multiplayer, Singleplayer, Dungeon Crawler, Isometric, Fantasy, Dark Fantasy, Loot, Vampire, Magic, Funny, Gothic, Tower Defense",20
